chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr15,78248470,78248802,333,78248668,17,6.65041,3.62104,2.09768,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_439,Intron,NM_008677,Ncf4,"intron (NM_008677, intron 1 of 9)"
chr15,78449073,78449624,552,78449340,32,13.8679,4.74381,8.72076,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_440,Intron,NM_027902,Tmprss6,"intron (NM_001355601, intron 10 of 17)"
chr15,78450120,78450536,417,78450205,17,5.36975,3.04477,1.03405,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_441,Intron,NM_027902,Tmprss6,MLT1A1|LTR|ERVL-MaLR
chr15,78494837,78495201,365,78495096,17,8.49524,4.52464,3.72739,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_442,Promoter,NM_008368,Il2rb,promoter-TSS (NM_008368)
chr15,78502675,78503047,373,78502939,19,7.63271,3.8387,2.96447,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_443,Intergenic,NM_009008;NM_001204153;NM_138670;NM_028195;NM_001289671;NM_001162492;NM_001289673;NM_001289672;NM_001162493;NM_009218;NM_008368;NM_028331;NM_001204152;NR_110357;NM_027902;NM_009437,Il2rb;Kctd17;C1qtnf6;Sstr3;Tmprss6;Mpst;Rac2;Tst;Cyth4,Intergenic
chr15,79894025,79894803,779,79894380,23,11.4826,5.01139,6.47527,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_444,Promoter,NM_001160415;NM_030255;NR_030675,Apobec3;D730005E14Rik,promoter-TSS (NM_001347041)
chr15,79895520,79895946,427,79895923,20,4.06995,2.34849,0.143266,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_445,Promoter,NR_030675,D730005E14Rik,RLTR4_Mm|LTR|ERV1
chr15,80594003,80594335,333,80594328,12,3.59242,2.61519,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_447,Intron,NM_001289442,Grap2,"intron (NM_001289442, intron 1 of 7)"
chr15,81104538,81104984,447,81104599,13,5.2558,3.3864,0.952354,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_448,Promoter,NM_153049,Mkl1,"intron (NM_001082536, intron 2 of 13)"
chr15,81596578,81596818,241,81596754,13,5.04545,3.27522,0.753366,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_450,Intron,NM_177821,Ep300,B1_Mur4|SINE|Alu
chr15,86016513,86016778,266,86016641,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_451,Intron,NM_009886,Celsr1,"intron (NM_009886, intron 1 of 34)"
chr15,86028189,86028589,401,86028327,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_452,Intron,NM_009886,Celsr1,"intron (NM_009886, intron 1 of 34)"
chr15,89196186,89196482,297,89196340,15,5.34235,3.2153,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_453,Promoter,NM_027081,Dennd6b,"exon (NM_027081, exon 1 of 20)"
chr15,95531721,95532117,397,95532090,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_455,Intergenic,NM_001289653;NM_207533,Dbx2;Nell2,L1MEf|LINE|L1
chr15,97373407,97373666,260,97373653,15,3.32651,2.30003,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_456,Intron,NM_172293,Pced1b,"intron (NM_172293, intron 4 of 5)"
chr15,97821105,97821513,409,97821396,14,4.73632,3.01753,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_457,Intron,NM_001204280;NM_001204275;NM_001204278;NM_001204279;NM_001204276;NM_001204277;NM_019572,Hdac7,"intron (NM_001204275, intron 1 of 24)"
chr15,98514225,98514469,245,98514326,18,7.33575,3.82221,2.69127,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_458,Intergenic,NR_028442;NM_133714;NR_034052;NM_009833;NR_034051;NM_010679;NM_146457;NM_001201322;NM_001289440;NM_001001807;NM_001289439;NM_001289438;NM_001289437;NR_015496;NM_007405;NM_146280;NR_106171,Mir1291;Kansl2;4930415O20Rik;Lalba;Snora34;Adcy6;Olfr282;9330020H09Rik;Snora2b;Olfr281;Olfr279;Ccnt1;1700031M16Rik,Intergenic
chr15,100060740,100061002,263,100060910,15,4.75743,2.93902,0.569273,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_459,Intron,NM_001159361,Dip2b,"intron (NM_001159361, intron 1 of 37)"
chr15,100468718,100469064,347,100468809,14,3.67846,2.51522,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_460,Promoter,NM_134093,Letmd1,promoter-TSS (NM_134093)
chr15,100845288,100845571,284,100845487,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_461,Intergenic,NM_021530;NM_001077499;NM_011323,Scn8a;Slc4a8,Intergenic
chr15,100905124,100905372,249,100905209,19,10.3815,5.15261,5.44586,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_462,Intron,NM_001077499,Scn8a,"intron (NM_001077499, intron 1 of 26)"
chr15,101258374,101259133,760,101258540,25,12.6903,5.23039,7.61711,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_463,Intergenic,NR_045326;NR_045327;NR_045328;NM_010444;NM_007395;NM_019518;NM_026566;NR_105927;NR_033803;NR_045996;NM_028770,6030408B16Rik;Acvr1b;Mir6962;Nr4a1;Atg101;AU021063;Grasp;Krt80;A330009N23Rik,Intergenic
chr15,102225062,102225437,376,102225271,14,4.73632,3.01753,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_464,Intron,NM_013566,Itgb7,RLTR20C1_MM|LTR|ERVK
chr15,103258388,103258623,236,103258547,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_465,Intergenic,NM_001076789;NR_104427;NM_010577;NR_029766;NM_001039129;NM_010447;NM_007626;NM_008685;NM_019817;NR_002885;NM_030720;NM_027885;NR_105928;NM_013866;NM_001110216;NR_002883,Smug1;Copz1;Mir6963;Zfp385a;Mir148b;Hnrnpa1;Itga5;Gm5643;Nfe2;Gm10052;Cbx5;Gpr84,promoter-TSS (NM_001302341)
chr16,3976325,3976805,481,3976508,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_467,Promoter,NM_001081280;NM_175547,Nlrc3,promoter-TSS (NM_175547)
chr16,4624535,4624863,329,4624743,10,3.48565,2.72235,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_468,Promoter,NM_025571,Pam16,CpG
chr16,10843809,10844429,621,10844187,18,5.14743,2.87293,0.848156,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_469,Intergenic,NM_013694;NM_008933;NM_001271603;NM_009896;NM_013637;NM_013638;NM_001162932;NM_001204229;NM_177562,Tnp2;Clec16a;Prm1;Prm3;Prm2;Socs1;Rmi2,TTS (NM_001162932)
chr16,10969417,10969713,297,10969550,15,7.13838,4.12208,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_470,Intron,NM_019980,Litaf,"intron (NM_019980, intron 1 of 3)"
chr16,17694834,17695074,241,17694859,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_472,Intron,NM_001040683;NM_001285886;NM_001285884;NM_033609,Med15,"intron (NM_001040683, intron 2 of 16)"
chr16,18836597,18836907,311,18836793,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_473,Promoter,NM_001033164,2510002D24Rik,"exon (NM_001033164, exon 2 of 3)"
chr16,21530832,21531218,387,21531060,18,7.33575,3.82221,2.69127,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_474,Intron,NM_001285894;NM_001285893,Vps8,"intron (NM_001081366, intron 30 of 46)"
chr16,23328380,23328619,240,23328391,12,3.58702,2.61243,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_475,Exon,NM_001252506;NM_001252505;NM_145933,St6gal1,"intron (NM_145933, intron 5 of 7)"
chr16,23991090,23991429,340,23991327,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_476,Promoter,NM_009744,Bcl6,(GA)n|Simple_repeat|Simple_repeat
chr16,24151083,24152079,997,24151863,21,7.8736,3.72138,3.17663,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_477,Intergenic,,,Intergenic
chr16,24153916,24154979,1064,24154155,43,25.9143,7.37798,20.2578,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_478,Intergenic,,,Intergenic
chr16,26497174,26497797,624,26497697,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_479,Intergenic,NM_001101640;NM_053241;NM_008364;NM_001159318;NM_134103;NM_001159317,Il1rap;Cldn16;Tmem207,Intergenic
chr16,29323520,29323769,250,29323749,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_480,Intron,NM_175650;NM_001284375,Atp13a5,"intron (NM_175650, intron 9 of 29)"
chr16,32165468,32165709,242,32165709,10,3.48565,2.72235,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_481,Promoter,NM_146069,Nrros,promoter-TSS (NM_001347182)
chr16,33370644,33371107,464,33371013,18,9.53669,4.89498,4.66425,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_482,Intergenic,NM_011749;NR_045709;NM_080557,1700007L15Rik;Zfp148;Snx4,Intergenic
chr16,33380405,33380677,273,33380617,16,5.9879,3.41987,1.53215,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_483,Promoter,NM_011749;NR_045709,1700007L15Rik;Zfp148,promoter-TSS (NM_011749)
chr16,36036110,36036386,277,36036142,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_484,Exon,NM_008465,Kpna1,TTS (NM_008465)
chr16,36476868,36477244,377,36477036,21,9.5181,4.42571,4.65409,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_485,Intergenic,NM_013803;NM_025288;NM_001082545,Stfa3;Stfa2;Casr,Intergenic
chr16,36838808,36839185,378,36839043,11,4.15466,3.00462,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_486,Intron,NM_134111;NM_177128,Eaf2;Iqcb1,"intron (NM_177128, intron 5 of 14)"
chr16,36983893,36984142,250,36983895,10,3.56046,2.76506,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_487,Intergenic,NM_029977;NM_001159369;NM_030035;NM_001037321;NR_040476;NM_008225,Hcls1;Golgb1;4930565N06Rik;Polq;Fbxo40,Lx9|LINE|L1
chr16,38346544,38347079,536,38346903,27,15.689,6.21061,10.4512,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_488,Promoter,NM_001017429,Cox17,promoter-TSS (NM_001017429)
chr16,38755653,38756366,714,38756171,17,8.49524,4.52464,3.72739,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_489,Intron,NM_001285793;NM_019804,B4galt4,"intron (NM_019804, intron 3 of 6)"
chr16,43801920,43802263,344,43802119,15,7.13838,4.12208,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_490,Intron,NM_007877,Drd3,"intron (NM_007877, intron 2 of 6)"
chr16,45038681,45039017,337,45038926,20,10.986,5.27875,6.01388,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_491,Intergenic,NM_027578;NM_026439;NM_001128132;NM_001128133;NM_029018,Cd200r3;Ccdc80,MLT1J2|LTR|ERVL-MaLR
chr16,45204480,45204757,278,45204629,33,14.627,4.88757,9.43566,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_492,Intergenic,NM_177584;NM_026439;NM_001037719;NM_026402;NM_028756,Slc35a5;Ccdc80;Btla;Atg3,Intergenic
chr16,48090124,48090481,358,48090452,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_493,Intergenic,,,Intergenic
chr16,49887345,49887592,248,49887551,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_494,Intron,NM_010581,Cd47,"intron (NM_001368415, intron 3 of 8)"
chr16,51629584,51629842,259,51629757,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_495,Intergenic,,,Intergenic
chr16,51807322,51807785,464,51807390,14,3.31939,2.35125,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_496,Intergenic,,,Intergenic
chr16,52061063,52061534,472,52061254,15,6.94814,4.02191,2.37179,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_497,Intron,NM_001033238,Cblb,"intron (NM_001033238, intron 3 of 17)"
chr16,55583011,55583305,295,55583123,41,16.7118,4.69699,11.4276,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_498,Intergenic,,,Intergenic
chr16,57434486,57434745,260,57434605,14,4.72981,3.01434,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_499,Intron,NM_001040397;NM_025599,Filip1l;Cmss1,L2a|LINE|L2
chr16,59534913,59535172,260,59534930,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_500,Intron,NM_174848,Crybg3,RLTR17B_Mm|LTR|ERVK
chr16,64823671,64823955,285,64823758,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_501,Intergenic,NM_028059;NM_178647;NM_026273,Cggbp1;4930453N24Rik;Zfp654,"intron (NM_001347245, intron 2 of 8)"
chr16,64847320,64847576,257,64847470,12,4.05289,2.85388,0.128649,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_502,Intergenic,NM_028059;NM_008310;NM_178647;NM_026273,Cggbp1;4930453N24Rik;Htr1f;Zfp654,"intron (NM_001347245, intron 1 of 8)"
chr16,65940253,65940540,288,65940491,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_503,Intergenic,NM_028572,Vgll3,Intergenic
chr16,69894917,69895222,306,69895045,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_504,Intergenic,NM_173069,Speer2,L1Md_T|LINE|L1
chr16,71492061,71492421,361,71492371,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_505,Intergenic,,,Intergenic
chr16,72566824,72567125,302,72567046,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_506,Intergenic,NM_019413,Robo1,Intergenic
chr16,75958776,75959027,252,75959003,11,3.52989,2.66169,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_507,Intergenic,NM_023380,Samsn1,Intergenic
chr16,76225260,76225776,517,76225444,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_508,Intergenic,NR_040575;NM_173440,4930578N18Rik;Nrip1,Intergenic
chr16,76679850,76680335,486,76680237,13,4.1501,2.81636,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_509,Intergenic,,,Intergenic
chr16,76694997,76695384,388,76695136,29,16.1221,6.03506,10.8597,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_510,Intergenic,,,Intergenic
chr16,77575425,77575698,274,77575643,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_511,Intergenic,NR_029540;NR_029728;NR_029535;NR_015543,2810055G20Rik;Mir125b-2;Mirlet7c-1;Mir99a,Intergenic
chr16,78376882,78377133,252,78376902,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_512,Promoter,NM_009770;NR_002700,Gm7334;Btg3,promoter-TSS (NR_002700)
chr16,78577364,78577755,392,78577480,15,5.34942,3.2187,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_513,Promoter,NM_001252440;NM_001252438;NM_025967;NM_001252439,D16Ertd472e,promoter-TSS (NM_025967)
chr16,79543104,79543339,236,79543209,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_514,Intergenic,,,IAPEz-int|LTR|ERVK
chr16,84703053,84703451,399,84703179,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_516,Intergenic,NM_023844;NM_017404;NR_040537;NR_029565,Mir155;Mrpl39;Jam2;4930529L06Rik,CpG
chr16,84713006,84713368,363,84713304,13,4.1501,2.81636,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_517,Promoter,NR_029565,Mir155,promoter-TSS (NR_029565)
chr16,84834532,84834816,285,84834781,10,3.56046,2.76506,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_518,Promoter,NM_008065;NM_016755,Atp5j;Gabpa,promoter-TSS (NM_008065)
chr16,85353781,85354045,265,85353865,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_519,Intergenic,,,Intergenic
chr16,87487503,87487737,235,87487579,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_520,Exon,NM_009840,Cct8,"exon (NM_009840, exon 8 of 15)"
chr16,91366623,91366979,357,91366715,15,7.13838,4.12208,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_521,Intergenic,NM_001110498;NR_077219;NM_008349;NM_010509;NM_016968,Ifnar2;A930006K02Rik;Il10rb;Olig1,Intergenic
chr16,91413225,91413494,270,91413357,23,10.0919,4.40853,5.18433,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_522,Intron,NM_008349,Il10rb,"intron (NM_008349, intron 3 of 6)"
chr16,91464440,91464792,353,91464740,15,5.34942,3.2187,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_523,Promoter,NR_077219,A930006K02Rik,promoter-TSS (NR_077219)
chr16,91533087,91534413,1327,91534005,39,29.5136,9.73047,23.7572,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_524,Intergenic,NM_030018;NM_010508;NM_010256;NM_138664;NM_008338;NR_077219;NM_001099738,Ifnar1;Dnajc28;Tmem50b;A930006K02Rik;Ifngr2;Gart,Intergenic
chr16,91645137,91645419,283,91645380,12,4.50076,3.09203,0.3624,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_525,Promoter,NM_178880;NM_010256;NM_019973,Gart;Son,"intron (NM_010256, intron 1 of 21)"
chr16,92825669,92826124,456,92826005,16,5.98026,3.41626,1.53215,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_526,Promoter,NM_001111021;NM_001111022,Runx1,"intron (NM_001111021, intron 1 of 7)"
chr16,94610878,94611205,328,94611096,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_527,Intron,NM_007890;NM_001113389,Dyrk1a,promoter-TSS (NM_001347731)
chr17,15619573,15619888,316,15619833,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_530,Intergenic,NR_045431;NM_008799;NM_007690;NM_144809,Chd1;4933401D09Rik;Pdcd2;Prdm9,Intergenic
chr17,17660272,17660537,266,17660312,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_531,Intergenic,NM_001104539;NM_172827,Lnpep;Vmn2r90,L1VL4|LINE|L1
chr17,18816659,18816949,291,18816730,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_532,Intergenic,NM_001104549,Vmn2r97,Intergenic
chr17,20194097,20194350,254,20194269,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_533,Intergenic,NM_001104567;NM_177316;NM_001104568,Fpr-rs6;Vmn2r105;Vmn2r106,Intergenic
chr17,21137661,21137909,249,21137873,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_534,Intergenic,NM_134198,Vmn1r234,MTB|LTR|ERVL-MaLR
chr17,21477461,21477942,482,21477760,35,12.5183,4.02599,7.45278,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_535,Intergenic,NM_011760;NM_144515;NM_013843;NM_172486;NM_001002008;NM_009558,Zfp677;Zfp52;Zfp53;Zfp51;Zfp54;Zfp948,MMVL30-int|LTR|ERV1
chr17,27323013,27323269,257,27323129,28,12.8459,4.86276,7.75859,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_537,Intergenic,NR_106076;NR_106077;NR_106075;NR_106073;NM_001013385,Grm4;Mir7218;Mir7217;Mir7216;Mir7214,(TG)n|Simple_repeat|Simple_repeat
chr17,27556705,27556943,239,27556855,13,4.41983,2.95215,0.289311,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_538,Promoter,NM_001025427;NM_001166476;NM_016660;NM_001166537;NM_001166540;NM_001166539;NM_001166543;NM_001039356;NM_001166545;NM_001166544;NM_001166477;NM_001166546;NM_001166541;NM_001166535;NM_001166536;NM_001166542,Hmga1-rs1;Hmga1,"intron (NM_001025427, intron 1 of 4)"
chr17,28223734,28223990,257,28223793,11,4.09224,2.96984,0.153202,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_539,Exon,NM_027185,Def6,CpG
chr17,28625384,28625641,258,28625387,12,3.59242,2.61519,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_540,Intergenic,NM_016795;NM_011951;NM_001168513;NM_025469;NM_001168508;NM_026571;NM_001034871;NM_001290320;NM_026290;NR_105935;NM_001168514,Mir6969;Clpsl2;Clps;Mapk14;Slc26a8;Lhfpl5;Armc12;Srpk1,Intergenic
chr17,29030968,29031259,292,29031040,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_541,Promoter,NM_013663;NR_036613,Srsf3,B1_Mur2|SINE|Alu
chr17,29280493,29281028,536,29280552,23,4.65975,2.41579,0.510756,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_542,Intron,NM_030561,BC004004,B2_Mm2|SINE|B2
chr17,29393901,29394617,717,29394243,23,10.0919,4.40853,5.18433,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_543,Intergenic,NM_001159538;NM_019880;NM_008842;NM_030561;NM_023734;NM_013710,Pim1;Pi16;BC004004;Mtch1;Fgd2,Intergenic
chr17,29395502,29395858,357,29395638,26,11.3219,4.5274,6.32162,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_544,Intergenic,NM_001159538;NM_019880;NM_008842;NM_030561;NM_023734;NM_013710,Pim1;Pi16;BC004004;Mtch1;Fgd2,Intergenic
chr17,29492568,29492857,290,29492788,15,4.19722,2.6829,0.200478,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_545,Promoter,NM_008842,Pim1,promoter-TSS (NM_001364913)
chr17,29510503,29511004,502,29510921,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_546,Intergenic,NM_001162901;NM_198647;NR_045447;NM_001162902;NM_008842,Tbc1d22b;Tbc1d22bos;Tmem217;Pim1,Intergenic
chr17,29531566,29531917,352,29531673,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_547,Intron,NM_001162901;NM_001162902,Tmem217,"intron (NM_001162902, intron 1 of 1)"
chr17,30518857,30519249,393,30519048,16,5.9879,3.41987,1.53215,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_548,Intron,NM_027060;NM_172618,Btbd9,(CAGCT)n|Simple_repeat|Simple_repeat
chr17,31073512,31073774,263,31073565,13,4.1501,2.81636,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_549,Intron,NM_009593,Abcg1,"intron (NM_009593, intron 2 of 14)"
chr17,34000312,34000849,538,34000374,12,4.73201,3.21732,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_550,Promoter,NM_001001892,H2-K1,promoter-TSS (NM_001347346)
chr17,34162523,34163340,818,34163092,37,23.6386,7.64441,18.0566,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_551,Intergenic,NM_207105;NM_013683;NM_001161730;NM_010387;NM_010386;NM_010389;NM_010388;NM_001204973;NM_009926;NM_010238;NR_046183;NM_010724;NM_013585;NR_037970;NM_011530;NM_008206,Tap1;Tap2;Col11a2;H2-Oa;H2-Ab1;H2-DMa;H2-DMb2;H2-DMb1;BC051537;Psmb9;Psmb8;Brd2;H2-Ob,Intergenic
chr17,34164128,34164398,271,34164302,19,6.5104,3.35363,1.97521,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_552,Intergenic,NM_207105;NM_013683;NM_001161730;NM_010387;NM_010386;NM_010389;NM_010388;NM_001204973;NM_009926;NM_010238;NR_046183;NM_010724;NM_013585;NR_037970;NM_011530;NM_008206,Tap1;Tap2;Col11a2;H2-Oa;H2-Ab1;H2-DMa;H2-DMb2;H2-DMb1;BC051537;Psmb9;Psmb8;Brd2;H2-Ob,B3|SINE|B2
chr17,35205240,35205523,284,35205399,37,12.3458,3.825,7.28915,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_553,Promoter,NM_010735;NR_105940,Mir6974;Lta,promoter-TSS (NR_105940)
chr17,36083773,36084066,294,36083819,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_554,Promoter,NM_008199,H2-Bl,"exon (NM_008199, exon 2 of 6)"
chr17,42460611,42461043,433,42460741,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_555,Intron,NM_028474,Ptchd4,"intron (NM_001355270, intron 2 of 2)"
chr17,44121450,44121934,485,44121673,39,25.6363,8.04675,19.9867,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_556,Intergenic,NM_207649;NM_172621;NM_001286653;NM_001168620;NM_030598;NM_032003;NM_199016;NM_001286654,Clic5;Enpp4;Rcan2;Enpp5,Intergenic
